;year;selling_price;km_driven;seats;mileage;max_power;torque_nm;torque_rpm;engine;fuel_Diesel;fuel_LPG;fuel_Petrol;seller_type_Individual;seller_type_Trustmark Dealer;transmission_Manual;owner_Fourth & Above Owner;owner_Second Owner;owner_Test Drive Car;owner_Third Owner;brand_mte
3040;2016;13.321215875492413;11.608244735642321;5.0;24.3;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.760693226476521
3041;2017;13.444448325847754;9.90353755128617;5.0;18.6;81.83;114.7;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.92114973953593
3042;2018;13.579789490265188;9.61587214452889;5.0;17.0;108.5;170.0;2875.0;1198;0;0;1;1;0;1;0;0;0;0;12.454748719995592
3043;2014;12.449018824140563;10.596659732783579;5.0;20.92;67.1;90.0;3500.0;998;0;0;1;1;0;1;0;1;0;0;12.58998005005838
3044;2016;13.122365377402328;10.62135173563291;5.0;18.7;88.7;110.0;4800.0;1199;0;0;1;1;0;1;0;0;0;0;13.127998472006333
3045;2011;12.73670383776449;11.51293546492023;7.0;13.6;63.0;180.0;1470.0;2523;1;0;0;1;0;1;0;1;0;0;13.196015993883073
3046;2007;12.409017571151187;11.608244735642321;7.0;13.6;63.0;180.0;1470.0;2523;1;0;0;1;0;1;0;0;0;1;13.158104810163074
3047;2012;12.73670383776449;11.695255355062795;5.0;17.8;67.0;160.0;2000.0;1399;1;0;0;1;0;1;0;0;0;1;12.813725149660362
3048;2008;12.30592250537653;10.463360450273136;5.0;21.79;67.05;90.0;3500.0;998;0;0;1;0;0;1;0;0;0;0;12.757922086178612
3049;2017;12.506180941677357;10.344995251991222;5.0;22.7;53.64;72.0;4386.0;799;0;0;1;0;0;1;0;0;0;0;12.593511557246202
3050;2014;13.02805489573287;10.652849646423808;5.0;24.4;71.0;180.4;2125.0;1120;1;0;0;0;0;1;0;0;0;0;12.92143034419657
3051;2011;12.611541086966115;11.184435286790631;5.0;17.6;88.7;132.0;3000.0;1496;0;0;1;0;0;1;0;0;0;0;13.538910961035036
3052;2014;13.081543466215237;10.913122897389524;5.0;23.59;67.04;170.0;2100.0;1364;1;0;0;0;0;1;0;0;0;0;13.567708115072133
3053;2018;13.815511557963774;10.308985993422082;5.0;22.0;126.2;259.87;2250.0;1582;1;0;0;1;0;0;0;0;0;0;12.82915466175228
3054;2017;14.77102238760702;10.691967639914864;5.0;22.69;190.0;400.0;2250.0;1995;1;0;0;0;0;0;0;0;0;0;14.628805489112485
3055;2017;14.430696737594902;9.846440897156853;7.0;11.36;171.5;360.0;2300.0;2755;1;0;0;0;0;0;0;0;0;0;13.458558688370331
3056;2013;13.815511557963774;11.22539004843061;5.0;13.73;148.0;320.0;2000.0;1995;1;0;0;0;0;0;0;0;0;0;13.06416850697984
3057;2012;12.409017571151187;11.51293546492023;5.0;23.08;63.1;160.0;2000.0;1461;1;0;0;0;0;1;0;0;0;0;12.952234200670413
3058;2019;13.345508528717259;8.37516869138682;5.0;18.9;82.0;114.0;4000.0;1197;0;0;1;0;0;0;0;0;0;0;12.80207680165068
3059;2018;13.235693848424024;9.581628028282761;5.0;18.78;75.0;95.0;3650.0;999;0;0;1;0;0;1;0;0;0;0;13.057063782498602
3060;2018;14.204169225721929;10.085850775128717;7.0;15.1;152.87;360.0;2275.0;2179;1;0;0;0;0;1;0;0;0;0;13.27325093309186
3061;2010;12.959846800844963;11.33363132093428;5.0;21.43;87.2;205.0;2300.0;1364;1;0;0;0;0;1;0;0;0;0;13.526645383008841
3062;2014;13.217675375388819;10.34177474101152;5.0;17.21;103.6;175.0;2800.0;1197;0;0;1;0;0;0;0;1;0;0;12.90454609869413
3063;2016;14.204169225721929;11.51293546492023;7.0;13.68;147.8;343.0;2100.0;2393;1;0;0;0;0;1;0;0;0;0;13.49919174880908
3064;2017;13.527829818844937;10.78739971034626;5.0;19.87;83.8;200.0;1750.0;1461;1;0;0;0;0;1;0;0;0;0;12.819722700079122
3065;2016;13.25339339419516;10.937383526484547;5.0;22.54;88.73;219.7;2125.0;1396;1;0;0;0;0;1;0;0;0;0;12.801949841572625
3066;2015;13.279368835614243;10.411629578672917;5.0;21.4;83.1;115.0;4000.0;1197;0;0;1;0;0;1;0;0;0;0;12.641196440617792
3067;2016;13.304686600863562;10.165890277802454;5.0;19.0;88.7;110.0;4800.0;1199;0;0;1;0;0;0;0;0;0;0;13.05454003863232
3068;2012;12.936036208848487;11.407576060361786;6.0;23.0;90.0;114.0;4000.0;1396;1;0;0;1;0;1;0;0;0;0;13.541577219196608
3069;2016;13.180634172318978;11.695255355062795;5.0;17.19;81.86;114.73;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.814063366849027
3070;2005;11.918397239722838;9.6714924414986;5.0;13.8;70.0;104.86;2500.0;1299;0;0;1;1;0;1;0;0;0;0;12.851412495561098
3071;2017;12.644330802262578;9.61587214452889;5.0;24.7;47.3;69.0;3500.0;796;0;0;1;1;0;1;0;0;0;0;12.77801408731768
3072;2014;13.122365377402328;10.819798284210286;9.0;13.58;72.4;171.0;1800.0;2499;1;0;0;1;0;1;0;0;0;0;12.295576623811552
3073;2013;12.206077645517674;11.002116507732017;5.0;25.44;57.6;150.0;1750.0;936;1;0;0;1;0;1;0;1;0;0;12.32001009083018
3074;2018;13.710151153416941;10.463131911491967;7.0;21.04;83.8;200.0;1900.0;1461;1;0;0;1;0;1;0;0;0;0;12.873393291899122
3075;2000;11.225256725762893;11.407576060361786;5.0;12.8;35.5;72.9;2250.0;1489;1;0;0;1;0;1;0;1;0;0;11.863858785813868
3076;2015;12.899222326086994;10.819798284210286;5.0;20.4;83.11;113.0;4200.0;1197;0;0;1;1;0;1;0;0;0;0;12.756380372262916
3077;2015;13.384729180332174;11.608244735642321;7.0;24.5;98.6;200.0;1750.0;1498;1;0;0;1;0;1;0;0;0;0;13.184084245476601
3078;2015;13.081543466215237;11.383363327277548;5.0;28.4;74.0;190.0;2000.0;1248;1;0;0;0;0;1;0;0;0;0;12.530583784763435
3079;2009;11.849404844423074;10.463131911491967;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;0;0;0;0;12.525577655658493
3080;2018;13.217675375388819;8.517393171418904;5.0;22.0;81.8;113.0;4200.0;1197;0;0;1;1;0;1;0;0;0;0;12.544236469051377
3081;2017;12.847929163278053;10.275085591132715;5.0;20.51;67.0;90.0;3500.0;998;0;0;1;1;0;0;0;0;0;0;12.627392248718325
3082;2016;12.994532278619134;9.90353755128617;5.0;19.09;69.01;135.0;2500.0;1405;1;0;0;1;0;1;0;0;0;0;12.40164618132945
3083;2018;13.353476685668044;9.61587214452889;5.0;21.21;81.8;113.0;4200.0;1197;0;0;1;1;0;1;0;0;0;0;12.594600404951679
3084;2017;12.429220196836383;10.596659732783579;5.0;25.17;53.3;72.0;4386.0;799;0;0;1;1;0;1;0;0;0;0;12.885345064038791
3085;2009;11.695255355062795;9.741027444837728;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;0;0;0;0;12.55038916349422
3086;2012;12.567240979056246;11.695255355062795;5.0;21.12;88.8;200.0;2375.0;1248;1;0;0;1;0;1;0;0;0;0;12.435886311518907
3087;2016;13.217675375388819;10.714439990727769;5.0;21.4;83.1;115.0;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.532953023986954
3088;2016;13.76421831620775;11.002116507732017;7.0;15.4;120.0;280.0;2300.0;1997;1;0;0;1;0;1;0;0;0;1;13.333108744099732
3089;2019;14.30409118627969;10.12667110305036;5.0;17.0;138.1;350.0;2125.0;1956;1;0;0;1;0;1;0;0;0;0;12.346115132003586
3090;2015;13.124363376072994;11.289794413577894;5.0;25.01;89.75;204.0;2375.0;1498;1;0;0;1;0;1;0;1;0;0;12.95975928245267
3091;2014;13.217675375388819;11.156264806643742;7.0;15.96;62.1;195.0;1800.0;2523;1;0;0;1;0;1;0;0;0;0;13.099310775428926
3092;2016;12.611541086966115;10.12667110305036;5.0;22.74;47.3;69.0;3500.0;796;0;0;1;1;0;1;0;0;0;0;12.740646869671409
3093;2015;12.611541086966115;10.819798284210286;5.0;20.51;67.04;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;1;12.618785745681297
3094;2012;12.54254845357358;11.51293546492023;5.0;14.53;138.1;219.52;2250.0;1197;1;0;0;1;0;1;0;1;0;0;13.382966738493328
3095;2016;13.217675375388819;9.61587214452889;5.0;18.2;82.4;108.5;5000.0;1199;0;0;1;1;0;1;0;0;0;0;12.289945712070084
3096;2012;13.45883704259595;11.51293546492023;7.0;15.1;140.0;330.0;2200.0;2179;1;0;0;1;0;1;0;1;0;0;13.289203702114378
3097;2011;12.10625783509458;11.156264806643742;5.0;15.64;64.1;100.0;2700.0;1193;0;0;1;1;0;1;0;0;0;0;12.341270942135157
3098;2009;12.807655372286902;11.608244735642321;8.0;11.79;120.0;290.0;2300.0;2179;1;0;0;1;0;0;0;1;0;0;13.181125184905113
3099;2006;11.918397239722838;9.165238398063762;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;0;0;0;0;12.783749740102497
3100;2017;12.899222326086994;9.210440366976517;5.0;23.95;67.1;90.0;3500.0;998;0;0;1;1;0;0;0;0;0;0;12.583334708296572
3101;2010;12.25486757159303;11.608244735642321;5.0;20.36;78.9;111.8;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.860767646959918
3102;2013;13.122365377402328;11.373674891823535;5.0;22.32;126.32;259.8;2325.0;1582;1;0;0;1;0;1;0;1;0;0;12.931649355157406
3103;2017;14.812828497348312;9.105090961257085;5.0;13.6;177.0;430.0;2125.0;1999;1;0;0;0;0;0;0;0;0;0;14.806073947777382
3104;2017;13.217675375388819;11.695255355062795;5.0;17.57;88.7;140.0;2750.0;1193;0;0;1;1;0;1;0;0;0;0;12.445315335952317
3105;2013;13.142166004700508;11.904974309480183;7.0;20.77;88.8;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.685380733122404
3106;2013;13.038981768465277;11.002116507732017;5.0;21.27;88.76;219.6;2125.0;1396;1;0;0;1;0;1;0;1;0;0;12.801938064443986
3107;2015;12.644330802262578;9.798182590890704;5.0;22.74;47.3;69.0;3500.0;796;0;0;1;1;0;1;0;0;0;0;12.757885693592764
3108;2018;13.560619598657233;11.289794413577894;5.0;22.95;74.0;190.0;2375.0;1248;1;0;0;1;0;1;0;0;0;0;12.428164026384389
3109;2004;11.561725152903833;11.472113887062386;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;0;0;0;1;12.61750430165107
3110;2015;12.971542813248437;11.48247656671073;5.0;25.8;98.6;200.0;1750.0;1498;1;0;0;1;0;1;0;1;0;0;13.077782246990372
3111;2013;12.793862088206213;12.25486757159303;5.0;21.9;88.76;219.6;2250.0;1396;1;0;0;1;0;1;0;0;0;1;12.770947725302946
3112;2012;12.899222326086994;11.002116507732017;5.0;20.5;105.0;250.0;2000.0;1598;1;0;0;1;0;1;0;0;0;1;13.063036878241546
3113;2014;13.304686600863562;11.407576060361786;5.0;23.4;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.731249680870881
3114;2019;13.270785106659046;10.463131911491967;5.0;17.5;88.7;110.0;4800.0;1199;0;0;1;1;0;1;0;0;0;0;13.040705543244787
3115;2012;11.849404844423074;11.695255355062795;5.0;21.03;65.0;160.0;2000.0;1461;1;0;0;1;0;1;0;1;0;0;13.259966798697038
3116;2008;12.25486757159303;11.51293546492023;5.0;19.61;70.0;135.4;2500.0;1405;1;0;0;1;0;1;0;0;0;0;12.440844800484419
3117;2017;13.217675375388819;9.90353755128617;5.0;18.9;82.0;114.0;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.87430124906888
3118;2013;11.695255355062795;11.608244735642321;5.0;18.2;84.8;113.0;5000.0;1199;0;0;1;1;0;1;0;1;0;0;12.350519209166306
3119;2013;12.899222326086994;10.463131911491967;7.0;12.99;100.6;200.0;2400.0;2494;1;0;0;1;0;1;0;0;0;0;13.433452460680167
3120;2018;13.849912950864715;9.61587214452889;5.0;25.5;98.6;200.0;1750.0;1498;1;0;0;1;0;1;0;0;0;0;13.200114527397995
3121;2015;13.345508528717259;11.407576060361786;5.0;26.21;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.597406846988946
3122;2008;12.206077645517674;10.596659732783579;5.0;20.36;78.9;111.7;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.86307618926853
3123;2013;12.663500657121004;11.849404844423074;5.0;21.02;88.76;200.0;2375.0;1248;1;0;0;1;0;1;0;0;0;0;12.616743099008582
3124;2017;13.608487618541492;11.608244735642321;5.0;24.3;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.758255282963553
3125;2016;14.269766465162304;10.915106645867503;7.0;11.36;171.5;360.0;2300.0;2755;1;0;0;1;0;0;0;0;0;0;13.473275295430042
3126;2013;13.710151153416941;11.19822841866684;8.0;12.99;100.0;200.0;2400.0;2494;1;0;0;1;0;1;0;0;0;0;13.399071500102107
3127;2015;13.384729180332174;11.51293546492023;7.0;20.77;88.76;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.591370758472173
3128;2015;13.038981768465277;10.373522431293592;5.0;25.83;99.0;215.0;2375.0;1498;1;0;0;1;0;1;0;1;0;0;12.93937466551868
3129;2012;12.577639650232573;11.626905723671461;5.0;21.64;84.8;200.0;2000.0;1461;1;0;0;1;0;1;0;0;0;0;12.889826676511413
3130;2014;12.899222326086994;10.308985993422082;5.0;20.0;68.05;160.0;2000.0;1399;1;0;0;1;0;1;0;0;0;0;12.87695597998262
3131;2016;13.244582780038517;11.156264806643742;5.0;25.2;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;1;0;0;12.719288315706276
3132;2011;14.580978865220017;10.819798284210286;6.0;10.5;76.01599999999999;200.0;2375.0;1086;1;0;0;1;0;1;0;1;0;0;13.06211052341126
3133;2009;11.918397239722838;11.289794413577894;5.0;18.0;62.0;90.3;4200.0;995;0;0;1;1;0;1;0;1;0;0;12.310436256621495
3134;2007;13.081543466215237;11.608244735642321;5.0;16.07;181.0;380.0;2375.0;1995;1;0;0;1;0;0;1;0;0;0;14.599640266710344
3135;2007;11.156264806643742;11.289794413577894;5.0;18.2;64.0;84.0;3500.0;1061;0;0;1;1;0;1;0;1;0;0;12.663289988887302
3136;2011;13.989464705423494;11.289794413577894;5.0;10.93;204.0;245.0;5000.0;2497;0;0;1;1;0;0;0;1;0;0;14.434980365446023
3137;2006;11.849404844423074;11.51293546492023;5.0;15.3;46.3;115.0;3200.0;1341;0;0;1;1;0;1;0;1;0;0;12.825934041884237
3138;2018;13.710151153416941;9.852246888342531;5.0;23.0;98.96;205.0;2500.0;1498;1;0;0;1;0;1;0;0;0;0;12.957465358607607
3139;2015;13.304686600863562;10.596659732783579;5.0;22.54;88.73;219.7;2125.0;1396;1;0;0;1;0;1;0;0;0;0;12.773696395172824
3140;2015;13.910821646859095;10.864177871706968;7.0;15.4;120.0;280.0;2300.0;2179;1;0;0;1;0;1;0;0;0;0;13.10237127818731
3141;2010;11.695255355062795;12.04355959836804;5.0;10.9;32.8;57.0;2500.0;796;0;1;0;1;0;1;0;1;0;0;12.556367882723002
3142;2009;11.695255355062795;11.849404844423074;5.0;19.3;73.9;190.0;2000.0;1248;0;0;1;1;0;1;0;0;0;0;12.535187967557126
3143;2010;11.695255355062795;12.04355959836804;5.0;17.8;32.8;101.0;3000.0;1196;0;0;1;1;0;1;0;1;0;0;12.636057268739895
3144;2009;12.345834587905333;11.002116507732017;5.0;18.5;80.0;111.72000000000001;4000.0;1197;0;0;1;1;0;1;0;0;0;1;12.764542473414284
3145;2017;13.25339339419516;9.666561963748133;5.0;17.8;86.7;109.0;4500.0;1198;0;0;1;1;0;1;0;0;0;0;13.074436005246346
3146;2014;13.26212705890841;11.571203807011969;5.0;22.32;126.32;259.8;2325.0;1582;1;0;0;1;0;1;0;0;0;0;12.838758285330172
3147;2012;12.54254845357358;11.289794413577894;5.0;20.54;103.6;250.0;2000.0;1598;1;0;0;1;0;1;0;0;0;1;13.039005176655284
3148;2015;13.270785106659046;11.211833885608513;5.0;21.19;88.73;219.66;2125.0;1396;1;0;0;1;0;1;0;1;0;0;12.731674015354757
3149;2018;13.681980308196241;10.463131911491967;7.0;25.47;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;1;0;0;12.676289267282117
3150;2013;13.122365377402328;11.156264806643742;5.0;22.32;126.32;259.8;2325.0;1582;1;0;0;1;0;1;0;0;0;1;12.909978441305455
3151;2015;13.45883704259595;11.002116507732017;5.0;26.21;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.655415094298617
3152;2016;12.868763195921677;10.819798284210286;5.0;18.16;86.8;112.0;4000.0;1196;0;0;1;1;0;1;0;1;0;0;12.910133887446692
3153;2011;12.323860125621126;11.289794413577894;5.0;20.36;78.9;111.8;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.920381214463323
3154;2011;11.407576060361786;11.407576060361786;5.0;15.64;64.08;100.0;2700.0;1193;0;0;1;1;0;1;0;1;0;0;12.596889928899149
3155;2014;13.304686600863562;11.643962499267984;5.0;19.01;108.45;248.0;2250.0;1461;1;0;0;1;0;1;0;0;0;0;12.952395246023514
3156;2009;12.367345048436391;11.51293546492023;5.0;18.5;80.0;111.72000000000001;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.705105097044033
3157;2011;12.765691290604371;11.51293546492023;5.0;23.0;90.0;219.52;2250.0;1396;1;0;0;1;0;1;0;1;0;0;12.840177142579181
3158;2011;12.367345048436391;11.289794413577894;5.0;20.36;78.9;111.8;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.883221210976235
3159;2010;12.154784614286667;10.463131911491967;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;0;0;0;0;12.576316647717823
3160;2011;12.691583538230217;11.277215789596893;5.0;21.12;88.8;200.0;2375.0;1248;1;0;0;1;0;1;0;0;0;0;12.573327705023683
3161;2007;13.217675375388819;14.674366225969685;5.0;18.6;81.83;114.7;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.897283900674616
3162;2011;12.611541086966115;11.695255355062795;5.0;20.54;103.6;250.0;2000.0;1598;1;0;0;1;0;1;0;0;0;1;13.06696739595829
3163;2017;13.217675375388819;9.210440366976517;5.0;20.3;84.0;114.0;3500.0;1199;0;0;1;1;0;1;0;0;0;0;12.476544491301002
3164;2013;13.487007879880162;11.918397239722838;7.0;15.1;140.0;330.0;2200.0;2179;1;0;0;1;0;1;0;1;0;0;13.20446074698913
3165;2011;11.608244735642321;11.608244735642321;5.0;18.06;75.0;104.0;4000.0;1198;0;0;1;1;0;1;0;0;0;0;13.067977217150407
3166;2018;12.644330802262578;9.210440366976517;5.0;24.7;47.3;69.0;3500.0;796;0;0;1;1;0;1;0;0;0;0;12.705190541159652
3167;2010;11.918397239722838;11.156264806643742;5.0;26.2;58.2;77.0;3500.0;998;0;1;0;1;0;1;0;1;0;0;12.542917707359498
3168;2012;12.468440756144114;10.736418414365376;5.0;19.4;70.0;135.4;2500.0;1405;1;0;0;1;0;1;0;0;0;0;12.38528435764417
3169;2002;10.915106645867503;11.695255355062795;5.0;13.2;94.0;122.50000000000001;3500.0;1495;0;0;1;1;0;1;1;0;0;0;12.817665163962296
3170;2013;13.017005083966255;11.597275804538212;5.0;22.9;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;1;12.63528897452035
3171;2009;12.201065128819632;11.156264806643742;5.0;20.36;78.9;111.8;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.830325680360223
3172;2018;13.815511557963774;10.463131911491967;7.0;15.4;75.0;200.0;1800.0;2523;1;0;0;1;0;1;0;0;0;0;13.309296094460704
3173;2011;12.388398368982115;11.184435286790631;5.0;20.0;68.0;160.0;2000.0;1399;1;0;0;1;0;1;0;0;0;0;12.82623845217765
3174;2018;12.765691290604371;10.596659732783579;5.0;25.17;53.3;72.0;4386.0;799;0;0;1;1;0;1;0;0;0;0;13.02856045096121
3175;2014;13.180634172318978;11.695255355062795;7.0;15.96;62.1;195.0;1800.0;2523;1;0;0;1;0;1;0;0;0;1;13.052224277827262
3176;2011;11.918397239722838;10.463131911491967;5.0;18.0;62.0;90.3;4200.0;995;0;0;1;1;0;1;0;0;0;0;12.256680183326953
3177;2019;13.345508528717259;9.433563920090563;5.0;18.6;81.86;117.0;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.903040903625438
3178;2014;12.84265212010087;11.289794413577894;5.0;18.9;82.0;114.0;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.932920900375846
3179;2015;12.25486757159303;12.25486757159303;5.0;25.17;53.3;72.0;4386.0;799;0;0;1;1;0;1;0;1;0;0;12.9333287873923
3180;2018;13.45883704259595;11.51293546492023;5.0;28.4;74.02;190.0;2000.0;1248;1;0;0;1;0;1;0;1;0;0;12.582293407131813
3181;2011;11.957617696467539;11.608244735642321;5.0;17.92;62.1;96.1;3000.0;1086;0;0;1;1;0;1;0;1;0;0;12.877702243902833
3182;2016;13.45883704259595;11.542493975902508;7.0;16.5;70.0;195.0;1800.0;1493;1;0;0;1;0;1;0;0;0;0;13.202973770334067
3183;2010;12.175618592671356;13.266316524397956;5.0;18.9;67.0;84.0;3500.0;1061;0;0;1;1;0;1;0;1;0;0;12.603566114479552
3184;2006;11.695255355062795;11.51293546492023;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;0;1;0;0;12.610874854575494
3185;2015;12.936036208848487;10.714439990727769;5.0;15.5;86.7;109.0;4500.0;1198;0;0;1;1;0;0;0;0;0;0;13.14348487739
3186;2015;13.017005083966255;10.714439990727769;5.0;15.5;86.7;109.0;4500.0;1198;0;0;1;1;0;0;0;0;0;0;13.040247862487321
3187;2014;12.691583538230217;10.596659732783579;5.0;19.4;86.8;109.0;4500.0;1198;0;0;1;1;0;1;0;0;0;1;13.069176421640702
3188;2014;13.171155446333852;12.206077645517674;9.0;15.96;62.1;195.0;1820.0;2523;1;0;0;1;0;1;0;0;0;0;13.311516374054797
3189;2017;12.487488878546145;11.51293546492023;5.0;21.1;55.2;74.5;4000.0;814;0;0;1;1;0;1;0;0;0;0;12.913876031208614
3190;2008;11.51293546492023;11.695255355062795;8.0;19.7;35.0;59.78;3000.0;796;0;0;1;1;0;1;0;1;0;0;12.770008411005241
3191;2015;12.899222326086994;11.51293546492023;5.0;23.0;88.7;200.0;2375.0;1248;1;0;0;1;0;1;0;0;0;0;12.54831507817827
3192;2013;12.75130259456002;10.596659732783579;5.0;21.9;88.8;219.7;2125.0;1396;1;0;0;1;0;1;0;0;0;0;12.824748109209652
3193;2018;13.652992804936396;9.61587214452889;6.0;16.55;105.0;247.0;1900.0;2498;1;0;0;1;0;1;0;1;0;0;13.168563416798259
3194;2018;13.3374763699232;9.61587214452889;5.0;20.89;81.8;113.0;4200.0;1197;0;0;1;1;0;0;0;0;0;0;12.63071137436929
3195;2018;13.45883704259595;9.210440366976517;5.0;21.4;83.1;115.0;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.74839176551367
3196;2012;12.206077645517674;11.407576060361786;5.0;22.3;74.0;190.0;2375.0;1248;1;0;0;1;0;1;0;0;0;0;12.572076137628468
3197;2017;13.399996629152975;11.289794413577894;7.0;16.5;70.0;195.0;1800.0;1493;1;0;0;1;0;1;0;0;0;0;13.065948288027938
3198;2015;14.346139397261565;10.571342565808699;7.0;13.5;175.56;400.0;2250.0;2477;1;0;0;1;0;1;0;0;0;0;12.85889113697307
3199;2009;11.407576060361786;11.002116507732017;5.0;17.88;52.8;85.0;2500.0;1396;1;0;0;1;0;1;0;1;0;0;12.389900467967419
3200;2015;13.864301674514206;10.239995502805316;7.0;15.1;140.0;330.0;2200.0;2179;1;0;0;1;0;1;0;1;0;0;13.231233020744023
3201;2010;11.982935344196433;11.407576060361786;5.0;15.6;70.0;102.0;4000.0;1196;0;0;1;1;0;1;0;1;0;0;12.805519842527763
3202;2006;11.918397239722838;11.289794413577894;5.0;13.5;130.0;172.0;4300.0;1799;0;0;1;1;0;1;0;0;0;1;13.0031991159815
3203;2010;12.206077645517674;10.463131911491967;5.0;19.0;67.1;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.55096485698772
3204;2011;12.807655372286902;12.128116509451258;5.0;21.43;87.2;205.0;2300.0;1364;1;0;0;1;0;1;0;1;0;0;13.373836554151875
3205;2009;11.849404844423074;11.608244735642321;5.0;15.7;67.0;96.0;2500.0;1172;0;0;1;1;0;1;0;1;0;0;12.555375898765533
3206;2016;12.793862088206213;11.51293546492023;5.0;20.5;91.72;209.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.503134073769585
3207;2008;12.206077645517674;11.608244735642321;5.0;17.7;78.0;124.46000000000001;2700.0;1497;0;0;1;1;0;1;0;1;0;0;13.188902963216833
3208;2010;12.429220196836383;11.51293546492023;5.0;17.5;106.0;249.9;1900.0;1896;1;0;0;1;0;1;0;1;0;0;12.882799803393446
3209;2008;12.345834587905333;11.608244735642321;5.0;17.5;106.0;249.9;1900.0;1896;1;0;0;1;0;1;0;1;0;0;13.118044895122802
3210;2011;12.676079399771027;11.775297421715827;5.0;17.8;68.0;159.74;2000.0;1399;1;0;0;1;0;1;0;1;0;0;12.955229532507403
3211;2003;11.350418300109132;11.131679686740132;5.0;18.9;67.1;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;1;12.93654557985828
3212;2018;13.997832948091215;10.203629181337648;5.0;15.8;121.3;151.0;4850.0;1591;0;0;1;1;0;1;0;0;0;0;12.796659086066878
3213;2018;13.51440681653079;9.105090961257085;5.0;21.4;83.1;115.0;4000.0;1197;0;0;1;1;0;0;0;0;0;0;12.618145828787874
3214;2019;13.25339339419516;9.852246888342531;5.0;20.89;81.8;113.0;4200.0;1197;0;0;1;1;0;0;0;1;0;0;12.633298846417954
3215;2013;12.429220196836383;11.51293546492023;5.0;23.57;70.0;140.0;2400.0;1396;1;0;0;1;0;1;0;0;0;0;12.578419294846643
3216;2017;12.971542813248437;9.90353755128617;5.0;20.51;67.0;90.0;3500.0;998;0;0;1;1;0;0;0;0;0;0;12.69514838545203
3217;2014;12.323860125621126;10.463131911491967;5.0;21.1;55.2;74.5;4000.0;814;0;0;1;1;0;1;0;0;0;0;12.896890919736611
3218;2014;12.994532278619134;11.156264806643742;5.0;22.54;88.73;219.7;2125.0;1396;1;0;0;1;0;1;0;1;0;0;12.906624547727684
3219;2016;13.592368256649284;11.156264806643742;5.0;24.3;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.722853985254709
3220;2015;13.017005083966255;10.87806606028079;5.0;24.0;70.0;160.0;2125.0;1120;1;0;0;1;0;1;0;0;0;0;12.884023984525845
3221;2013;12.948012371209098;11.561725152903833;5.0;23.4;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;1;0;0;12.698080968442197
3222;2011;13.122365377402328;11.711300800836243;8.0;12.8;102.0;199.92;2400.0;2494;1;0;0;0;0;1;0;0;0;0;13.613194024293657
3223;2016;12.765691290604371;9.61587214452889;5.0;23.84;84.0;114.0;3500.0;1199;0;0;1;1;0;1;0;0;0;0;12.41318384653182
3224;2014;12.54254845357358;11.51293546492023;8.0;14.0;95.0;220.0;2000.0;2489;1;0;0;1;0;1;0;0;0;0;13.159674773556032
3225;2013;12.959846800844963;11.932865306832705;5.0;20.45;83.8;200.0;1900.0;1461;1;0;0;0;0;1;0;1;0;0;12.94717034323457
3226;2013;12.59473402514672;11.317482193798286;5.0;20.36;78.9;111.7;4000.0;1197;0;0;1;0;0;1;0;0;0;0;12.878060599302927
