Id;MSSubClass;OverallQual;OverallCond;MasVnrArea;BsmtFinSF1;BsmtFinSF2;BsmtUnfSF;TotalBsmtSF;2ndFlrSF;LowQualFinSF;GrLivArea;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;GarageCars;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;MiscVal;AgeConstruction;AgeLastRenovation;Neighborhood;Condition1;Condition2;HouseStyle;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;Foundation;BsmtFinType1;BsmtFinType2;Heating;Functional;GarageType;SaleType;SaleCondition;SalePrice;MSZoning_FV;MSZoning_RH;MSZoning_RL;MSZoning_RM;Street_Pave;LotShape_IR2;LotShape_IR3;LotShape_Reg;LandContour_HLS;LandContour_Low;LandContour_Lvl;LotConfig_CulDSac;LotConfig_FR2;LotConfig_FR3;LotConfig_Inside;LandSlope_Mod;LandSlope_Sev;BldgType_2fmCon;BldgType_Duplex;BldgType_Twnhs;BldgType_TwnhsE;ExterQual_Fa;ExterQual_Gd;ExterQual_TA;ExterCond_Fa;ExterCond_Gd;ExterCond_Po;ExterCond_TA;BsmtQual_Fa;BsmtQual_Gd;BsmtQual_TA;BsmtCond_Gd;BsmtCond_Po;BsmtCond_TA;BsmtExposure_Gd;BsmtExposure_Mn;BsmtExposure_No;HeatingQC_Fa;HeatingQC_Gd;HeatingQC_Po;HeatingQC_TA;CentralAir_Y;Electrical_FuseF;Electrical_FuseP;Electrical_Mix;Electrical_SBrkr;KitchenQual_Fa;KitchenQual_Gd;KitchenQual_TA;GarageFinish_RFn;GarageFinish_Unf;GarageQual_Fa;GarageQual_Gd;GarageQual_Po;GarageQual_TA;GarageCond_Fa;GarageCond_Gd;GarageCond_Po;GarageCond_TA;PavedDrive_P;PavedDrive_Y
1224;20;5;3;44.0;756.0;0.0;1380.0;2136.0;0;0;2136;0.0;0.0;2;0;4;2.0;0;30;0;0;0;0;0;55;55;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;149841.64563106795;148386.0659898477;149805.714511041;151852.7027027027;182511.3508500773;182021.19537815126;168393.33333333334;134091.16279069768;173401.8366219416;175202.21953255427;137900.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
1225;60;7;5;0.0;724.0;0.0;64.0;788.0;702;0;1490;1.0;0.0;2;1;3;2.0;100;75;0;0;0;0;0;4;3;192854.50632911394;184396.61538461538;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;184000.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
1226;80;6;8;63.0;507.0;0.0;81.0;588.0;0;0;1138;0.0;1.0;1;0;3;1.0;224;0;0;0;0;0;0;49;49;145847.08;184495.49206349207;181169.40553633217;166703.38461538462;218876.93356643355;179803.6792189679;213732.90097087377;214432.46031746033;149805.714511041;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;145000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
1227;60;6;5;74.0;0.0;0.0;894.0;894.0;1039;0;1933;0.0;0.0;2;1;4;3.0;100;18;0;0;0;0;0;1;1;225379.83720930232;142475.4814814815;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;254751.73863636365;173401.8366219416;175202.21953255427;214000.0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
1228;20;5;8;300.0;595.0;0.0;317.0;912.0;0;0;912;1.0;0.0;1;0;2;2.0;0;240;0;0;0;0;0;43;0;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;149805.714511041;161573.06818181818;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;147000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1
1229;120;9;5;766.0;1540.0;0.0;162.0;1702.0;0;0;1702;1.0;0.0;1;1;1;3.0;0;72;0;0;224;0;0;0;0;316270.6233766234;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;149422.17727272728;149803.17289719626;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;274945.41803278687;272291.752;367294.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1
1230;80;5;5;0.0;666.0;0.0;409.0;1075.0;0;0;1507;0.0;0.0;2;0;4;1.0;0;0;0;0;0;0;0;48;48;145847.08;184495.49206349207;181169.40553633217;166703.38461538462;218876.93356643355;179803.6792189679;194573.0;167661.5652173913;149805.714511041;161573.06818181818;182511.3508500773;182021.19537815126;153948.14285714287;160570.68421052632;173401.8366219416;175202.21953255427;127000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
1231;90;5;5;1.0;498.0;211.0;652.0;1361.0;1259;0;2620;0.0;0.0;2;2;4;2.0;155;24;145;0;0;0;8300;30;30;136793.13513513515;142475.4814814815;190000.0;143116.74025974027;225000.0;179803.6792189679;175942.37962962964;168112.38732394367;149805.714511041;235413.72009569377;164917.12962962964;182021.19537815126;183429.14705882352;254751.73863636365;173401.8366219416;175202.21953255427;190000.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0
1232;90;5;6;120.0;803.0;0.0;303.0;1106.0;0;0;1190;1.0;0.0;1;0;3;2.0;0;18;0;0;0;0;0;44;44;145847.08;184495.49206349207;181169.40553633217;166703.38461538462;218876.93356643355;179803.6792189679;149841.64563106795;148386.0659898477;149805.714511041;161573.06818181818;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;132500.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
1233;90;4;5;0.0;0.0;0.0;0.0;0.0;0;0;1224;0.0;0.0;2;0;2;2.0;0;0;0;0;0;0;0;45;45;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;163077.45045045044;167661.5652173913;107365.625;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;109962.11111111111;173401.8366219416;175202.21953255427;101800.0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
1234;20;5;5;180.0;1000.0;0.0;188.0;1188.0;0;0;1188;1.0;0.0;1;0;3;2.0;0;0;0;0;0;0;0;51;51;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;175942.37962962964;168112.38732394367;149805.714511041;146889.24812030076;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;143973.2558139535;146526.62376237623;142000.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
1235;70;5;6;0.0;0.0;0.0;940.0;940.0;940;0;1964;0.0;0.0;1;1;4;0.0;0;192;0;0;0;0;0;97;58;142591.36;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;146526.62376237623;130000.0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0
1236;70;5;5;0.0;0.0;0.0;747.0;747.0;892;0;1784;0.0;0.0;1;1;4;1.0;203;40;0;0;0;0;0;92;56;210624.72549019608;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;149841.64563106795;148386.0659898477;132291.07534246575;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;138887.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0
1237;160;7;5;106.0;0.0;0.0;764.0;764.0;862;0;1626;0.0;0.0;2;1;2;2.0;0;27;0;0;0;0;0;7;7;316270.6233766234;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;213732.90097087377;161328.94736842104;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;254751.73863636365;173401.8366219416;175202.21953255427;175500.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
1238;60;7;5;0.0;0.0;0.0;847.0;847.0;1101;0;1948;0.0;0.0;2;1;4;2.0;100;48;0;0;0;0;0;2;1;197965.77333333335;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;254751.73863636365;173401.8366219416;175202.21953255427;195000.0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
1239;20;6;5;0.0;0.0;0.0;1141.0;1141.0;0;0;1141;0.0;0.0;1;1;3;2.0;0;0;0;0;0;0;0;1;1;186555.7966101695;138400.0;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;146526.62376237623;142500.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
1240;20;8;5;32.0;428.0;0.0;1048.0;1476.0;0;0;1484;0.0;0.0;2;0;2;2.0;120;33;0;0;0;0;0;1;1;242247.44736842104;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;265900.0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1
1241;60;7;5;252.0;550.0;0.0;334.0;884.0;884;0;1768;1.0;0.0;2;1;3;2.0;0;63;0;0;0;0;0;5;5;197965.77333333335;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;224900.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
1242;20;7;6;0.0;0.0;0.0;1689.0;1689.0;0;0;1689;0.0;0.0;2;0;3;3.0;0;56;0;0;0;0;0;0;0;225379.83720930232;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;274945.41803278687;272291.752;248328.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
1243;85;7;6;81.0;885.0;168.0;0.0;1053.0;0;0;1173;1.0;0.0;2;0;3;2.0;0;120;0;0;0;0;0;36;36;189050.0684931507;184495.49206349207;181169.40553633217;135074.48648648648;171483.95617879054;179803.6792189679;175942.37962962964;168112.38732394367;149805.714511041;235413.72009569377;164364.13043478262;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;149600.0;170000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
1244;20;10;5;102.20131215469613;1386.0;0.0;690.0;2076.0;0;0;2076;1.0;0.0;2;1;2;3.0;216;229;0;0;0;0;0;0;0;316270.6233766234;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;274945.41803278687;272291.752;465000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1
1245;70;8;7;0.0;0.0;0.0;792.0;792.0;725;0;1517;0.0;0.0;1;0;3;2.0;0;0;0;0;0;0;0;77;56;210624.72549019608;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;194573.0;155905.15384615384;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;230000.0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1
1246;80;6;7;74.0;0.0;0.0;585.0;585.0;728;0;1868;0.0;0.0;3;1;3;2.0;268;112;0;0;147;0;0;23;4;189050.0684931507;184495.49206349207;181169.40553633217;166703.38461538462;218876.93356643355;179803.6792189679;213732.90097087377;214432.46031746033;149805.714511041;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;254751.73863636365;173401.8366219416;146526.62376237623;178000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1
1247;60;7;5;0.0;0.0;0.0;756.0;756.0;797;0;1553;0.0;0.0;2;1;3;2.0;0;45;0;0;0;0;0;1;0;225379.83720930232;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;274945.41803278687;272291.752;186500.0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
1248;80;6;5;335.0;539.0;0.0;473.0;1012.0;0;0;1034;1.0;0.0;1;0;3;3.0;0;0;0;0;0;0;0;34;34;156270.1224489796;184495.49206349207;181169.40553633217;166703.38461538462;171483.95617879054;179803.6792189679;163077.45045045044;167661.5652173913;149805.714511041;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;169900.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
1249;75;6;5;0.0;319.0;0.0;416.0;735.0;924;0;2058;0.0;0.0;1;1;3;2.0;0;0;259;0;0;0;0;91;58;128225.30088495575;184495.49206349207;181169.40553633217;157354.54545454544;171483.95617879054;179803.6792189679;107385.55;114060.55;132291.07534246575;146889.24812030076;182511.3508500773;125750.0;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;129500.0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;1;0
1250;20;5;7;0.0;534.0;96.0;246.0;876.0;0;0;988;0.0;0.0;1;0;3;1.0;0;80;0;0;0;0;0;57;57;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;149805.714511041;149493.6554054054;164917.12962962964;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;119000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
1251;20;7;5;0.0;1065.0;0.0;1045.0;2110.0;0;0;2110;1.0;0.0;2;1;3;2.0;0;0;0;0;0;0;0;42;42;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;194573.0;195818.0;149805.714511041;161573.06818181818;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;244000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1
1252;120;7;5;163.0;0.0;0.0;1405.0;1405.0;0;0;1405;0.0;0.0;2;0;2;2.0;148;36;0;0;0;0;0;3;3;316270.6233766234;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;213732.90097087377;161328.94736842104;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;171750.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
1253;20;5;6;0.0;510.0;0.0;354.0;864.0;0;0;874;1.0;0.0;1;0;3;1.0;33;0;0;0;0;0;600;41;41;156270.1224489796;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;163077.45045045044;167661.5652173913;149805.714511041;149493.6554054054;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;130000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
1254;60;7;7;0.0;125.0;1031.0;36.0;1192.0;651;0;2167;1.0;0.0;2;1;3;2.0;220;47;0;0;0;0;0;33;4;238772.72727272726;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;149841.64563106795;148386.0659898477;149805.714511041;151852.7027027027;209942.1052631579;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;294000.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
1255;60;7;5;92.0;0.0;0.0;746.0;746.0;896;0;1656;0.0;0.0;2;1;3;2.0;178;128;0;0;0;0;0;5;4;128219.7;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;254751.73863636365;173401.8366219416;175202.21953255427;165400.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
1256;50;6;6;0.0;425.0;0.0;459.0;884.0;408;0;1367;0.0;0.0;1;0;3;1.0;0;0;0;0;120;0;0;76;57;124834.05172413793;184495.49206349207;181169.40553633217;143116.74025974027;171483.95617879054;179803.6792189679;149841.64563106795;148386.0659898477;132291.07534246575;151852.7027027027;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;127500.0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
1257;20;8;5;554.0;1314.0;0.0;672.0;1986.0;0;0;1987;1.0;0.0;2;0;2;2.0;262;36;0;0;0;0;0;14;14;335295.31707317074;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;163077.45045045044;167661.5652173913;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;301500.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
1258;30;5;8;0.0;0.0;0.0;864.0;864.0;0;0;864;0.0;0.0;1;0;2;0.0;0;96;0;0;0;0;0;87;59;128219.7;142475.4814814815;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;149841.64563106795;148386.0659898477;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;99900.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
1259;80;7;5;182.0;655.0;0.0;201.0;856.0;0;0;1166;1.0;0.0;2;0;2;2.0;212;0;0;0;0;0;0;3;3;192854.50632911394;184495.49206349207;181169.40553633217;166703.38461538462;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;190000.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
1260;20;6;8;0.0;602.0;438.0;14.0;1054.0;0;0;1054;1.0;0.0;1;1;3;2.0;180;0;0;0;80;0;0;39;39;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;163077.45045045044;167661.5652173913;149805.714511041;161573.06818181818;164364.13043478262;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;151000.0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
1261;60;6;5;0.0;0.0;0.0;841.0;841.0;783;0;1675;0.0;0.0;2;1;3;2.0;0;103;0;0;0;0;0;10;10;192854.50632911394;184396.61538461538;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;254751.73863636365;173401.8366219416;175202.21953255427;181000.0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1
1262;20;5;6;0.0;504.0;0.0;546.0;1050.0;0;0;1050;0.0;0.0;1;0;2;1.0;0;0;0;0;0;0;0;53;53;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;149422.17727272728;149803.17289719626;149805.714511041;146889.24812030076;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;128900.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
1263;50;4;5;0.0;0.0;0.0;1104.0;1104.0;684;0;1788;1.0;0.0;1;0;5;1.0;120;0;0;0;0;0;0;52;20;212565.42857142858;184495.49206349207;181169.40553633217;143116.74025974027;171483.95617879054;179803.6792189679;149841.64563106795;148386.0659898477;149805.714511041;165519.28265524626;182511.3508500773;182021.19537815126;144240.64705882352;194411.47318611987;173401.8366219416;175202.21953255427;161500.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
