Id;MSSubClass;OverallQual;OverallCond;MasVnrArea;BsmtFinSF1;BsmtFinSF2;BsmtUnfSF;TotalBsmtSF;2ndFlrSF;LowQualFinSF;GrLivArea;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;GarageCars;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;MiscVal;AgeConstruction;AgeLastRenovation;LotShape;LandSlope;ExterQual;ExterCond;BsmtQual;BsmtCond;BsmtExposure;BsmtFinType1;BsmtFinType2;HeatingQC;Electrical;KitchenQual;Functional;FireplaceQu;GarageFinish;GarageQual;GarageCond;PavedDrive;SalePrice;MSZoning_FV;MSZoning_RH;MSZoning_RL;MSZoning_RM;LandContour_HLS;LandContour_Low;LandContour_Lvl;LotConfig_CulDSac;LotConfig_FR2;LotConfig_FR3;LotConfig_Inside;Neighborhood_mean_encoded;Condition1_mean_encoded;Condition2_mean_encoded;BldgType_2fmCon;BldgType_Duplex;BldgType_Twnhs;BldgType_TwnhsE;HouseStyle_mean_encoded;RoofStyle_mean_encoded;RoofMatl_mean_encoded;Exterior1st_mean_encoded;Exterior2nd_mean_encoded;MasVnrType_BrkFace;MasVnrType_Stone;Foundation_mean_encoded;Heating_mean_encoded;CentralAir_Y;GarageType_mean_encoded;SaleType_mean_encoded;SaleCondition_mean_encoded
1572;20;5;7;0.0;954.0;0.0;218.0;1172.0;0;0;1172;1.0;0.0;1;0;3;1.0;240;0;0;0;0;0;0;56;12;3;2;3;3;3;3;3;4;1;3;5.0;3;7.0;0;3;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;128802.59552584714;184870.01846679262;179503.07534227072;0;0;0;0;174058.6289037922;171542.0704173904;181004.53771495566;149545.67778043996;161490.5758008988;1;0;149349.99538228285;182201.2901056516;1;193372.06118924887;172707.4275282405;173666.47110383835
1573;20;7;5;96.0;1346.0;0.0;162.0;1508.0;0;0;1508;1.0;0.0;1;0;1;2.0;0;0;0;0;0;0;0;1;0;1;2;4;3;4;3;4;6;1;5;5.0;4;7.0;3;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;129445.59032868204;185249.14944821605;181182.3259276135;0;0;0;0;176318.33025366414;170517.73359774647;178193.43328620473;213782.53350530105;213309.55222836943;0;1;227197.3680419898;181500.69011296926;1;194704.7901219466;271812.0500387539;277078.5860591973
1574;20;5;3;0.0;0.0;0.0;1250.0;1250.0;0;0;1298;0.0;0.0;2;0;3;2.0;0;144;0;0;0;0;0;46;46;2;2;3;2;3;3;2;1;1;5;5.0;3;7.0;0;1;3;2;0;;0;0;1;0;0;0;1;1;0;0;0;129781.34830205476;185796.89276728418;179357.20577304228;0;0;0;0;174849.80944203958;172642.56897336882;180441.51177330755;150551.15440085216;149777.85539763878;1;0;150162.93936209253;182785.0343431543;1;134497.7999669336;142725.19231385802;175302.0727513966
1575;20;7;5;177.0;1433.0;0.0;0.0;1433.0;0;0;1433;1.0;0.0;1;1;1;2.0;0;278;0;0;266;0;0;23;23;3;1;4;3;4;3;4;6;1;5;5.0;4;7.0;3;2;4;4;2;;0;0;1;0;0;1;0;0;0;0;1;186132.6046453174;184116.0371053365;180633.5945060642;0;0;0;0;176025.2971677509;172190.18057014555;177968.74994474603;176841.7896183468;169721.67261187232;1;0;151269.8022583565;182023.32269804832;1;194577.9592560101;174529.95116057748;174537.38924868265
1576;60;6;7;85.0;860.0;0.0;86.0;946.0;838;0;1802;0.0;1.0;2;1;3;4.0;450;92;0;0;0;0;0;17;17;2;2;4;4;4;3;1;6;1;5;5.0;4;7.0;4;2;3;3;2;;0;0;1;0;0;0;1;1;0;0;0;189086.85731298954;184930.6085336024;179885.85463413663;0;0;0;0;209729.48102089518;173371.27212852612;181244.0350662383;215267.89901122465;215137.58720278935;1;0;227546.8339405333;183716.85918386086;1;150054.49000801682;174786.01387072142;175997.33928590265
1577;20;7;5;80.0;24.0;0.0;1198.0;1222.0;0;0;1222;0.0;0.0;2;0;2;2.0;0;54;0;0;0;0;0;0;0;3;2;4;3;4;3;1;6;1;5;5.0;4;7.0;0;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;200543.75995234348;185978.8173506067;180385.61612801166;0;0;0;0;178229.27998060855;172381.55114406;181377.21210651615;213096.6992445231;215831.1549012283;0;1;225989.81664869524;183222.93468747142;1;194312.7147780808;174134.05029512063;177455.05886843757
1578;50;6;8;0.0;0.0;0.0;676.0;676.0;614;0;1445;0.0;0.0;2;0;3;2.0;0;59;0;0;0;0;0;110;17;2;2;3;3;2;4;1;1;1;3;5.0;3;7.0;0;1;3;3;0;;0;0;1;0;0;0;1;0;0;0;1;181851.58234978252;182284.781996247;179638.05670166956;0;0;0;0;141041.20196376593;171379.75326597478;179509.1436935371;149862.2172843518;165687.946421587;1;0;226728.1957322309;182056.83433014152;1;135719.9833000146;173002.76100951564;172488.9232634647
1579;85;5;5;0.0;870.0;0.0;0.0;870.0;0;0;965;1.0;0.0;1;0;2;2.0;71;0;0;0;0;0;0;14;14;3;2;3;4;4;2;3;6;1;4;5.0;3;7.0;0;1;4;3;2;;0;0;1;0;0;0;1;0;0;0;0;195624.3432746768;186004.62002729575;179590.01480740236;0;0;0;0;134901.21528041203;170438.22216884897;178861.54760973583;213081.5175041095;216858.46340332535;1;0;226260.74289793198;181888.0529246786;1;193247.19140237232;172815.76496233285;176894.13760321634
1580;60;7;5;0.0;353.0;0.0;525.0;878.0;800;0;1692;0.0;0.0;2;1;3;2.0;0;39;0;0;0;0;0;13;12;2;2;3;3;4;3;1;5;1;5;5.0;3;7.0;3;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;195755.98551634717;185755.37816317735;179808.93920392595;0;0;0;0;207758.43168305713;172259.70154863788;180658.0918835042;212204.2077074894;214733.00959203538;1;0;226997.55660210046;181859.8646726631;1;193331.1772795467;172011.3922285246;176026.09840536816
1581;20;5;8;0.0;198.0;688.0;140.0;1026.0;0;0;1026;1.0;0.0;1;1;3;1.0;316;85;0;0;0;0;0;33;6;2;2;4;4;4;3;1;6;3;5;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;1;0;0;195953.3925986987;184004.60149151707;180664.1833750817;0;0;0;0;177841.58393502972;172351.66753261368;178776.55116951923;234432.35247196397;232103.15628617784;1;0;150722.0264078111;180776.93058735644;1;194227.71376981775;172744.34340218204;174070.07367213245
1582;20;5;6;0.0;480.0;0.0;396.0;876.0;0;0;876;1.0;0.0;1;0;3;2.0;0;0;0;0;0;0;0;38;38;3;2;3;3;3;3;3;5;1;3;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;196639.60476245;182595.97321041746;180941.51403775893;0;0;0;0;173947.6188774046;169684.57432663758;178791.8168983749;151678.73647534498;149710.0982858201;1;0;151225.19798925074;183515.844017075;1;135688.28835822977;174621.51896324506;175274.5452516842
1583;20;8;5;320.0;1682.0;0.0;296.0;1978.0;0;0;1978;1.0;0.0;2;1;3;3.0;188;25;0;0;0;0;0;7;7;3;2;4;3;4;3;1;6;1;5;5.0;4;7.0;4;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;198514.41617206918;184168.48584181388;180155.98601172568;0;0;0;0;176858.79588520544;222938.42895536174;180882.07930890436;235156.0988648407;229490.47032804906;1;0;226958.71159892046;183625.44907283498;1;195082.11349104147;173872.46220028316;175228.5435360803
1584;60;7;5;0.0;0.0;0.0;1040.0;1040.0;1054;0;2098;0.0;0.0;2;1;4;2.0;331;38;0;0;0;0;0;13;13;3;2;4;3;4;3;1;1;1;5;5.0;4;7.0;3;3;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;197468.06124437475;185564.57879256323;180450.5283117524;0;0;0;0;212599.15003232696;170437.59863111374;181569.02940210447;214270.40229476185;217533.2109948739;1;0;224437.63913537253;182221.51405598858;1;192808.62806023972;172690.96977966063;174062.61404553094
1585;120;6;5;170.0;672.0;0.0;176.0;848.0;0;0;848;1.0;0.0;1;0;1;2.0;140;0;0;0;0;0;0;7;7;3;2;4;3;4;3;3;6;1;5;5.0;4;7.0;0;3;3;3;2;;0;0;0;1;0;0;1;0;0;0;1;201298.5840232947;186666.59169260378;181842.90213753365;0;0;0;1;176251.17500424947;172458.11631751093;181013.79745652925;212320.93798094566;212554.4192798903;1;0;224451.75465534616;183233.2168976805;1;195601.6477168127;174571.58828072372;176157.07891950064
1586;30;3;6;0.0;0.0;0.0;0.0;0.0;0;0;640;0.0;0.0;1;0;2;1.0;0;0;0;0;0;0;0;65;3;3;1;3;4;0;0;0;0;0;3;5.0;3;6.0;0;1;3;3;0;;0;0;1;0;0;0;1;0;0;0;1;126186.56621492605;142295.84961751706;180205.35466824425;0;0;0;0;175086.8350780112;170405.84042863708;180472.8450846622;215032.06086650246;213971.55833327997;1;0;149856.64333589096;182595.96075722322;0;133418.34190202976;136912.2831645196;174369.96149717132
1587;20;5;6;0.0;0.0;0.0;381.0;381.0;0;0;992;0.0;0.0;1;0;3;1.0;60;0;56;0;0;0;0;56;56;3;2;3;4;2;3;1;1;1;5;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;0;128683.11626628239;186711.93876680275;180825.75142736867;0;0;0;0;175607.32989298675;171909.84052758917;181869.72209085835;214053.32586768668;213565.50246545614;1;0;151445.5531425498;183272.1580641576;1;135021.5093672424;119752.20440740642;147278.88260038005
1588;20;5;6;0.0;1070.0;0.0;126.0;1196.0;0;0;1196;1.0;0.0;1;0;3;1.0;257;0;168;0;0;0;0;42;42;2;2;3;3;4;3;4;5;1;3;5.0;3;7.0;0;2;3;3;2;;0;0;1;0;0;1;0;1;0;0;0;128510.2367864349;183112.30934639586;182219.69404629065;0;0;0;0;174561.72086379555;169783.95982848623;180010.37706938304;151388.86290190177;149967.89642497702;1;0;148089.62122197344;181892.52400454448;1;192564.58437551907;173262.53135571178;174370.90816020127
1589;50;4;5;0.0;0.0;0.0;744.0;744.0;328;0;1120;0.0;0.0;1;0;2;2.0;0;0;0;0;160;0;0;62;60;3;2;3;3;3;3;1;1;1;5;3.0;2;7.0;0;1;3;2;1;;0;0;1;0;0;0;1;0;0;0;1;129706.85895537173;184293.12440015565;181184.43958673172;0;0;0;0;145087.2722276621;170682.77707430016;180132.72276164658;214214.18391747234;213347.96504714238;1;0;149809.05232768814;182830.4004432503;0;133618.28428699393;175217.65986024524;145846.90154908528
1590;80;6;6;0.0;528.0;0.0;480.0;1008.0;0;0;1096;1.0;0.0;1;0;3;1.0;0;0;0;0;0;0;0;35;35;3;2;3;3;3;3;3;5;1;3;5.0;3;7.0;2;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;128173.47403296953;184759.3473356729;180687.60718434365;0;0;0;0;167750.31067771665;172352.9534205003;179697.40658628778;176574.35371818914;171099.82123946518;1;0;150009.3884168181;182429.32143372812;1;133142.6797758126;171938.0384836574;174743.01842976644
1591;20;4;5;0.0;0.0;0.0;960.0;960.0;0;0;960;0.0;0.0;1;0;3;0.0;0;0;0;0;0;0;0;52;52;3;2;3;3;3;3;1;1;1;5;5.0;3;7.0;0;0;0;0;2;;0;0;1;0;1;0;0;0;0;0;1;126168.19446286595;183651.70038928275;182825.18308989902;0;0;0;0;175363.36553106803;222181.582423532;179226.71209566217;151990.09812846605;162987.13525637265;1;0;149039.28536416337;183251.63230890522;1;196292.1110064868;173596.31253034473;174305.3993599948
1592;30;5;6;203.0;133.0;0.0;974.0;1107.0;0;0;1296;0.0;0.0;2;0;2;1.0;0;0;36;0;0;0;0;86;11;3;2;3;3;3;3;2;3;1;2;4.0;2;7.0;4;1;3;3;2;;0;0;1;0;0;0;0;0;0;0;1;150112.86604846592;135863.15432712188;183051.81156357855;0;0;0;0;175795.7143842753;174154.16436749118;178811.61731079276;146884.6345597554;212808.49752622005;1;0;133006.8089039641;183955.51131953846;0;135790.56989919982;172617.47444739487;175061.36656322633
1593;30;6;6;0.0;238.0;0.0;618.0;856.0;0;0;856;1.0;0.0;1;0;2;2.0;0;0;0;0;166;0;0;71;60;3;2;3;3;3;3;1;3;1;3;5.0;3;7.0;4;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;0;143705.35577699894;183596.1831903329;181597.49315055486;0;0;0;0;177094.26950410017;170019.20959866937;180509.9718862286;151106.12359810475;149322.76426403367;1;0;147874.70560753232;181187.81829776766;1;133577.37914077958;172135.20923703988;176146.21274154645
1594;90;4;6;0.0;0.0;0.0;0.0;0.0;1788;0;2650;0.0;0.0;3;0;6;0.0;0;0;0;0;0;0;500;43;43;3;2;3;3;0;0;0;0;0;3;5.0;3;5.0;0;0;0;0;2;;0;1;0;0;0;0;1;0;0;0;1;149087.8463395538;185570.07351847095;180677.125537012;0;1;0;0;208405.4627633122;195200.68274603208;185235.6983118578;175551.32332566206;104003.95729249202;1;0;106916.21098882235;182055.92345065228;1;192619.0857120892;173834.16132564965;177477.69222155443
1595;50;5;2;0.0;0.0;0.0;894.0;894.0;772;0;1666;1.0;0.0;1;0;3;0.0;0;156;0;0;0;0;0;79;60;3;2;3;3;3;2;1;1;1;5;5.0;3;7.0;4;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;1;143526.95639527586;141828.525596493;181968.76010511068;0;0;0;0;141702.86289759833;172359.0087341746;179876.93488503667;212880.6674901719;213278.47333189452;1;0;224353.6055087896;179723.19670902196;1;193662.38768972224;173097.61044322248;175020.2141658227
1596;50;7;6;371.0;426.0;252.0;850.0;1528.0;908;0;2133;1.0;0.0;1;1;4;1.0;0;0;86;0;0;0;0;69;25;2;2;4;4;4;3;1;5;4;5;5.0;3;7.0;3;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;206444.41558623902;186392.68392752693;182760.4486884256;0;0;0;0;143721.77461479264;170038.92293718844;180261.6212428952;146950.70675838174;146408.2083675143;1;0;130421.66996654762;183203.1531970488;1;193834.0466461734;174666.36873519784;175293.61242825215
1597;90;5;6;430.0;375.0;0.0;657.0;1032.0;1075;0;2177;0.0;0.0;2;1;5;2.0;0;0;0;0;0;0;0;60;19;3;2;3;4;3;3;1;5;1;5;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;206124.13188574012;184925.46093593925;180197.94072401302;0;1;0;0;210807.30314052434;172574.54308302363;180857.7799002443;211515.35696208093;212788.52291539186;1;0;149229.05762475365;180191.94854709203;1;135214.86166099846;173408.73376289246;175676.64807405515
1598;80;7;6;44.0;343.0;0.0;80.0;423.0;756;0;1652;1.0;0.0;2;1;3;2.0;0;0;0;0;0;0;0;16;3;2;2;3;3;4;3;1;6;1;5;5.0;4;7.0;0;2;3;3;2;;0;0;1;0;0;0;1;0;1;0;0;210038.75843287513;182637.2031665054;180775.9684876187;0;0;0;0;168615.7697948183;170120.21135617176;177835.72578866757;212869.19115941916;216537.6368689444;1;0;224464.25048992768;182022.65521196896;1;251349.09271536247;173923.79461757455;174212.10702975746
1599;120;8;6;0.0;747.0;0.0;235.0;982.0;0;0;1034;1.0;0.0;1;0;1;2.0;141;36;0;0;0;0;0;21;21;2;1;4;3;4;3;4;6;1;4;5.0;4;7.0;3;3;3;3;2;;0;0;0;1;1;0;0;0;0;0;1;136879.87167878303;184892.96738900105;183118.69874971587;0;0;0;1;174217.04245046191;171071.51125441195;180243.51924973074;165305.3220519804;169525.0285938967;1;0;149393.95810721288;183982.5488661862;1;196050.70565858067;176066.91944463202;175905.06944450157
1600;120;8;5;0.0;76.0;0.0;1115.0;1191.0;0;0;1191;0.0;0.0;2;0;2;2.0;112;81;0;0;0;0;0;21;21;2;1;4;3;4;3;3;6;1;4;5.0;4;7.0;3;1;3;3;2;;0;0;0;1;1;0;0;0;0;0;1;138227.79349513713;183658.60746478607;183255.1927310793;0;0;0;1;177045.6795107408;172657.93235084295;179886.41175104489;165441.81054139612;168167.14783589143;1;0;149445.8898772802;180667.3693133573;1;195331.89463531532;173042.03410591878;176611.37997754407
1601;30;2;5;0.0;480.0;0.0;0.0;480.0;0;0;540;0.0;0.0;1;0;1;1.0;0;0;0;0;0;0;0;69;60;3;2;3;3;3;3;1;4;1;3;5.0;3;7.0;0;1;2;2;0;;0;0;0;1;0;0;1;0;0;0;1;103199.80076895746;185594.1892055807;180056.79005538422;0;0;0;0;174794.3886294479;170262.72884391953;181435.5906966812;150058.06369254433;147711.5546631511;1;0;131991.95214259916;184428.94700654387;1;132515.79103802794;154575.25685221344;174517.82821581696
1602;50;6;5;0.0;308.0;0.0;321.0;629.0;380;0;1107;0.0;0.0;1;0;2;1.0;0;56;0;0;200;0;0;89;35;3;2;3;3;3;3;2;4;1;2;5.0;3;7.0;0;1;3;3;2;;0;0;0;1;1;0;0;0;0;0;1;103298.21207507154;185925.8249125936;182274.30631979363;0;0;0;0;146945.34554438762;169976.79423675314;178791.2690211868;149512.58911820315;149638.41736246538;1;0;131143.09896243454;184521.5058627196;1;134312.1773823893;143553.93497497513;177095.6917473859
1603;30;4;7;0.0;0.0;0.0;756.0;756.0;0;0;952;0.0;0.0;1;0;3;1.0;0;0;265;0;0;0;0;114;60;3;2;2;2;3;3;1;1;1;4;5.0;3;7.0;0;2;3;3;0;;0;0;0;0;0;0;1;0;0;0;0;102298.33394311178;183046.00282369117;181381.52156553912;0;0;0;0;174730.04756491224;222501.2362828362;179625.6003018368;150510.81581110772;147062.85640430293;1;0;150923.75506407442;182962.9248236745;1;133787.94647465026;172961.62100066215;174349.37162073242
1604;120;8;5;186.0;1373.0;0.0;221.0;1594.0;0;0;1646;1.0;1.0;2;0;2;2.0;128;53;0;0;155;0;0;6;5;2;1;4;3;5;3;4;6;1;5;5.0;4;7.0;4;3;3;3;2;;0;0;0;1;1;0;0;0;0;0;0;208202.4692683664;133251.00178051027;181775.31715476883;0;0;0;1;174555.60862892616;216918.84458705218;181218.68084126394;231803.55251507665;233654.03295074674;0;1;225132.11648009336;182574.57609504453;1;193407.68323426336;172141.65741632035;176107.54844507528
1605;60;8;5;0.0;615.0;0.0;434.0;1049.0;880;0;1916;1.0;0.0;2;1;3;3.0;0;70;0;0;0;0;0;12;11;3;2;4;3;4;3;1;6;1;5;5.0;4;7.0;3;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;158167.3122040609;185135.51611163883;181820.28816516782;0;0;0;0;209863.07883931455;170965.67927682438;179908.42257434764;213124.29327605202;211750.53333338082;1;0;225567.0316576326;181147.85060146067;1;195274.94104436415;172742.61118160567;175197.89713568555
1606;80;6;7;0.0;679.0;0.0;564.0;1243.0;0;0;1285;0.0;1.0;2;0;3;2.0;375;26;0;0;0;0;80;33;33;3;2;3;3;3;3;1;5;1;3;5.0;4;7.0;2;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;156503.55706539386;184423.00852875103;181179.06731257288;0;0;0;0;167632.5741937167;169848.47329193016;178189.6672354634;177193.46897202454;167683.52011888864;1;0;151050.99589618403;180600.16209283203;1;194169.44401091326;172268.29065771966;175121.05523778038
1607;90;6;5;0.0;0.0;0.0;1958.0;1958.0;0;0;2048;0.0;0.0;3;0;5;2.0;0;0;0;0;0;0;0;34;34;2;2;3;3;3;3;1;1;1;3;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;160226.8420635043;186363.14948260473;183339.83869171835;0;1;0;0;175771.8849930126;173601.388912128;180672.92275309545;177281.70571155634;170611.4809095284;1;0;149894.73322476467;182187.38298008038;1;163691.00359671997;138260.84159305008;177285.63838185306
1608;20;7;5;60.0;78.0;0.0;1258.0;1336.0;0;0;1346;1.0;0.0;2;0;3;3.0;100;48;0;0;0;0;0;2;2;2;2;4;3;4;3;1;6;1;5;5.0;4;7.0;3;3;3;3;2;;0;0;1;0;0;0;1;0;0;0;0;239851.21692499134;183126.73332015783;180724.72441953284;0;0;0;0;178077.46452611394;172324.41827438722;180066.67822745355;212163.77065403562;215615.25423558734;0;1;223120.8248762129;182502.5793219314;1;196208.90832390546;174847.10861867762;175739.47743108717
1609;20;7;5;0.0;0.0;0.0;1214.0;1214.0;0;0;1214;0.0;0.0;2;0;2;2.0;0;25;0;0;0;0;0;1;0;3;2;4;3;4;3;1;1;1;5;5.0;4;7.0;0;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;243228.26816228946;183709.76085516208;182592.31012046666;0;0;0;0;177604.3536148625;173337.9490347208;179395.37049147114;215130.6273877875;215471.2977292508;1;0;227070.1700081881;183573.1693500989;1;193885.65052902923;272423.29045168817;269327.0253699402
1610;60;5;5;0.0;0.0;0.0;384.0;384.0;700;0;1444;0.0;0.0;2;1;3;2.0;100;0;0;0;0;0;0;4;3;3;2;3;3;4;3;1;1;1;4;5.0;3;7.0;0;3;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;245354.37357027625;183460.14472992963;179539.70220128336;0;0;0;0;212190.42866881588;171104.95004303005;180772.52314115927;213448.80268213784;217029.22303230583;1;0;226587.36000838576;181476.94119270917;1;260525.70916193313;173989.1316085237;173602.78211996643
1611;20;5;5;0.0;42.0;0.0;1026.0;1068.0;0;0;1264;1.0;0.0;1;0;2;2.0;0;0;0;0;0;0;0;45;33;3;2;3;3;3;3;1;3;1;3;5.0;3;7.0;3;1;3;3;2;;0;0;1;0;0;0;0;0;0;0;1;154891.52342461268;184351.77682254813;179760.01334470662;0;0;0;0;173335.2286493093;216404.1186747754;179248.56837031763;170050.51844798992;168678.88283005764;1;0;147599.673265451;179916.30034213827;1;191151.90894357846;173627.53657183386;174162.11228803417
1612;20;5;5;0.0;0.0;0.0;1430.0;1430.0;0;0;1430;0.0;0.0;2;0;3;2.0;0;0;0;0;0;0;0;6;5;3;2;3;3;5;3;3;1;1;5;5.0;4;7.0;0;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;156457.62751787197;183135.29846511455;181494.56219602635;0;0;0;0;174638.88368945572;171058.07570286107;179352.8230346187;212136.7582470222;210201.62588270166;1;0;224976.88016128598;179945.88434441056;1;194484.79501836692;172954.28510659462;173178.7319309042
1613;20;5;5;0.0;0.0;0.0;1344.0;1344.0;0;0;1344;0.0;0.0;2;0;3;2.0;328;0;0;0;0;0;0;11;11;3;2;3;3;4;3;1;1;1;5;5.0;3;7.0;4;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;157481.20698029106;186163.17094371587;182793.3438388892;0;0;0;0;175732.02576366076;172323.86148999806;179510.53079923295;213845.25260428226;213600.9195258349;1;0;224535.70178050926;183892.07885440954;1;193597.905642354;173625.1505876738;176533.06197047932
1614;120;5;6;0.0;915.0;0.0;30.0;945.0;0;0;945;1.0;1.0;1;0;2;1.0;174;0;56;0;108;0;0;37;37;3;1;3;3;4;3;4;6;1;5;5.0;3;7.0;1;2;3;3;2;;0;0;0;1;0;1;0;0;0;0;1;99016.0317111123;184247.77510648797;179764.32681056444;0;0;1;0;176627.55249573497;170672.1644831114;181594.00456996151;233249.50942921315;229464.26998618158;1;0;148882.01127858998;183332.52053688501;1;195166.69010716619;174119.13471819035;173551.68301935153
1615;160;4;7;0.0;176.0;0.0;370.0;546.0;546;0;1092;0.0;0.0;1;1;3;0.0;200;26;0;0;0;0;0;40;40;3;2;3;3;3;3;1;6;1;5;5.0;3;7.0;0;0;0;0;2;;0;0;0;1;0;0;1;0;0;0;1;94872.83052704534;185595.51661569977;178865.78232496255;0;0;1;0;212094.69004831536;169570.34839417835;178728.51237232654;229193.2796432775;230443.31412117387;1;0;147320.70616992263;181844.39423827536;1;192983.71409571156;172886.65600873576;172946.6820731771
1616;160;4;4;0.0;0.0;0.0;546.0;546.0;546;0;1092;0.0;0.0;1;1;3;0.0;0;0;0;0;0;0;0;40;40;3;2;3;3;3;3;1;1;1;5;5.0;3;7.0;0;0;0;0;2;;0;0;0;1;0;0;1;0;0;0;1;97466.603959415;186000.68297444066;180185.5684558002;0;0;0;1;210520.1436018164;171349.50327866842;180227.38427774629;236468.812640163;230075.0724137443;1;0;150801.59783246415;181000.2403199991;1;193265.0257945552;172632.78521620738;174546.30282958082
1617;160;4;6;0.0;294.0;0.0;252.0;546.0;546;0;1092;0.0;0.0;1;1;3;1.0;0;0;64;0;0;0;0;38;38;3;2;3;3;3;3;1;3;1;3;5.0;3;7.0;0;1;3;3;2;;0;0;0;1;0;0;1;0;0;0;1;98697.9153030223;185852.22149910862;182999.21317298402;0;0;0;1;209854.01169680423;171200.60203324602;181104.54942037317;234417.09237550572;231341.32614631476;1;0;149240.99370988194;182811.4145766002;1;193494.8079622186;174033.41680867263;173931.92399444536
1618;20;5;7;0.0;469.0;0.0;395.0;864.0;0;0;874;0.0;0.0;1;0;3;1.0;0;0;0;0;0;0;0;39;6;3;2;3;4;3;3;1;5;1;5;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;157557.67200046804;182988.59233339832;180917.15694976915;0;0;0;0;173842.36283767142;172715.1927436501;177984.88068514343;211759.30812296647;212778.334893075;1;0;149447.61040023278;182959.96547313576;1;133274.83254953727;139542.61680368133;176760.16494743005
1619;20;5;7;0.0;207.0;590.0;36.0;833.0;0;0;833;1.0;0.0;1;0;2;2.0;431;0;0;0;0;0;0;26;26;3;2;3;3;4;3;2;3;6;3;5.0;4;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;157802.6806735078;186219.21656135007;180737.4921363295;0;0;0;0;174505.74199404183;174206.09048144886;178678.9053606447;212850.43269579974;214020.03222202195;1;0;150887.52957068337;180502.47943614898;1;196673.73552565897;173872.7715120715;176520.08150714997
1620;90;5;2;0.0;0.0;0.0;1216.0;1216.0;1216;0;2432;0.0;0.0;4;2;4;2.0;200;0;0;0;0;0;600;25;24;3;2;3;1;3;3;1;1;1;4;5.0;3;7.0;0;1;3;2;2;;0;0;1;0;0;0;1;0;0;0;1;157140.3611663904;184717.0802309019;180261.41508213693;0;1;0;0;210733.11914837547;172248.30800831266;181090.9699176226;159468.77127933857;164647.39725980457;1;0;226731.00755853037;182933.95001199833;1;193438.4325098566;172740.94882516476;174382.32952386627
1621;60;5;5;0.0;458.0;0.0;166.0;624.0;650;0;1274;0.0;0.0;1;1;3;2.0;22;0;0;0;0;0;0;19;19;3;2;3;3;4;3;1;3;1;4;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;159149.74764471265;184909.64918093014;180597.61766571098;0;0;0;0;210621.5207303239;171726.9167528911;178611.18972145734;167114.6485417792;171276.48455304166;1;0;224945.38640612105;182026.64509569525;1;136867.0651252866;173422.2575605879;176285.831443154
1622;50;5;5;0.0;476.0;0.0;388.0;864.0;615;0;1479;0.0;0.0;2;0;5;1.0;287;0;280;0;0;0;0;41;41;2;1;3;3;3;3;3;4;1;3;5.0;3;7.0;0;3;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;155342.09915947865;182600.29763369265;180189.99093452012;0;0;0;0;141250.66376133004;170166.1723962732;177541.9227805597;161688.39217851328;166021.73135502363;1;0;147278.1568479879;181112.06129758045;1;192589.89085870163;174012.61876085348;172681.14085401615
1623;20;8;5;0.0;1341.0;284.0;54.0;1679.0;0;0;1803;1.0;1.0;2;1;3;2.0;129;64;222;0;0;0;0;16;15;3;1;4;4;4;4;4;6;2;5;5.0;4;7.0;3;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;157452.5705328179;183531.71682531355;180950.31836035717;0;0;0;0;174227.83702972098;218953.23066864407;178495.13795900883;211819.30846187973;214533.1465483754;1;0;227048.0378987482;180564.09419783292;1;195449.44810012463;174113.5515391406;174427.7725338994
